GameId,GameDate,Quarter,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,SeriesFirstDown,SeasonYear,Yards,IsRush,IsPass,IsIncomplete,IsTouchdown,IsSack,IsInterception,IsFumble
2022120100,12/1/2022,1,NE,BUF,0,0,35,1,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,1,10,18,0,2022,2,1,0,0,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,2,8,20,1,2022,14,0,1,0,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,1,10,34,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,2,10,34,0,2022,1,1,0,0,0,0,0,0
2022120100,12/1/2022,1,BUF,NE,3,9,35,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,2,BUF,NE,0,0,35,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,1,10,9,0,2022,-1,1,0,0,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,2,11,8,0,2022,0,0,1,1,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,3,18,1,0,2022,16,1,0,0,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,4,2,17,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,2,NE,BUF,4,7,12,0,2022,0,0,0,0,0,0,0,0
2022120100,12/1/2022,2,BUF,NE,1,10,44,0,2022,0,0,1,1,0,0,0,0
2022120401,12/4/2022,2,BAL,DEN,1,10,25,0,2022,0,0,0,0,0,0,0,0
2022120401,12/4/2022,2,BAL,DEN,1,15,20,0,2022,10,0,1,0,0,0,0,0
2022120401,12/4/2022,2,BAL,DEN,2,5,30,0,2022,0,0,1,1,0,0,0,0
